2024-02-15 19:30:44 | GOAL | tasks.alfworld | Example 0 | Goal: look at bowl under the desklamp.
2024-02-15 19:30:44 | INFO | tasks.alfworld | Step 00 - Message: You are in the middle of a room. Looking quickly around you, you see a bed 1, a desk 2, a desk 1, a drawer 6, a drawer 5, a drawer 4, a drawer 3, a drawer 2, a drawer 1, a garbagecan 1, a laundryhamper 1, a safe 1, a shelf 6, a shelf 5, a shelf 4, a shelf 3, a shelf 2, and a shelf 1.
2024-02-15 19:35:03 | INFO | tasks.alfworld | Step 13 - Progress Rate: 0.25

2024-02-15 19:35:05 | INFO | tasks.alfworld | Step 14 - Action: take glassbottle 1 from cabinet 4
2024-02-15 19:35:05 | INFO | tasks.alfworld | Step 14 - Observation: Nothing happens.
2024-02-15 19:35:05 | INFO | tasks.alfworld | Step 14 - Progress Rate: 0.25

2024-02-15 19:35:06 | INFO | tasks.alfworld | Step 15 - Action: go to cabinet 3
2024-02-15 19:35:06 | INFO | tasks.alfworld | Step 15 - Observation: On the cabinet 3, you see a plate 2.
2024-02-15 19:35:06 | INFO | tasks.alfworld | Step 15 - Progress Rate: 0.25

2024-02-15 19:35:08 | INFO | tasks.alfworld | Step 16 - Action: take plate 2 from cabinet 3
2024-02-15 19:35:08 | INFO | tasks.alfworld | Step 16 - Observation: Nothing happens.
2024-02-15 19:35:08 | INFO | tasks.alfworld | Step 16 - Progress Rate: 0.25

2024-02-15 19:35:09 | INFO | tasks.alfworld | Step 17 - Action: go to cabinet 2
2024-02-15 19:35:09 | INFO | tasks.alfworld | Step 17 - Observation: The cabinet 2 is closed.
2024-02-15 19:35:09 | INFO | tasks.alfworld | Step 17 - Progress Rate: 0.25

2024-02-15 19:35:11 | INFO | tasks.alfworld | Step 18 - Action: open cabinet 2
2024-02-15 19:35:11 | INFO | tasks.alfworld | Step 18 - Observation: You open the cabinet 2. The cabinet 2 is open. In it, you see a vase 1.
2024-02-15 19:35:11 | INFO | tasks.alfworld | Step 18 - Progress Rate: 0.25

2024-02-15 19:35:11 | GUESS_ACTION | tasks.alfworld | Step 19 - Action: take plate 1 from cabinet 2
2024-02-15 19:35:11 | INFO | tasks.alfworld | Step 19 - Observation: Nothing happens.
2024-02-15 19:35:11 | INFO | tasks.alfworld | Step 19 - Progress Rate: 0.25

2024-02-15 19:35:13 | INFO | tasks.alfworld | Step 20 - Action: go to cabinet 1
2024-02-15 19:35:13 | INFO | tasks.alfworld | Step 20 - Observation: On the cabinet 1, you see a bowl 1, and a plate 1.
2024-02-15 19:35:13 | INFO | tasks.alfworld | Step 20 - Progress Rate: 0.25

2024-02-15 19:35:14 | INFO | tasks.alfworld | Step 21 - Action: take plate 1 from cabinet 1
2024-02-15 19:35:14 | INFO | tasks.alfworld | Step 21 - Observation: Nothing happens.
2024-02-15 19:35:14 | INFO | tasks.alfworld | Step 21 - Progress Rate: 0.25

2024-02-15 19:35:14 | GUESS_ACTION | tasks.alfworld | Step 22 - Action: go to countertop 2
2024-02-15 19:35:14 | INFO | tasks.alfworld | Step 22 - Observation: On the countertop 2, you see a bread 1, a cellphone 1, a creditcard 2, a creditcard 1, a lettuce 1, a mug 1, a plate 3, a spatula 1, and a tomato 1.
2024-02-15 19:35:14 | INFO | tasks.alfworld | Step 22 - Progress Rate: 0.25

2024-02-15 19:35:16 | INFO | tasks.alfworld | Step 23 - Action: go to countertop 1
2024-02-15 19:35:16 | INFO | tasks.alfworld | Step 23 - Observation: On the countertop 1, you see a dishsponge 1, a egg 2, and a glassbottle 2.
2024-02-15 19:35:16 | INFO | tasks.alfworld | Step 23 - Progress Rate: 0.25

2024-02-15 19:35:16 | GUESS_ACTION | tasks.alfworld | Step 24 - Action: put glassbottle 1 in/on countertop 1
2024-02-15 19:35:16 | INFO | tasks.alfworld | Step 24 - Observation: Nothing happens.
2024-02-15 19:35:16 | INFO | tasks.alfworld | Step 24 - Progress Rate: 0.25

2024-02-15 19:35:18 | INFO | tasks.alfworld | Step 25 - Action: go to cabinet 6
2024-02-15 19:35:18 | INFO | tasks.alfworld | Step 25 - Observation: The cabinet 6 is open. In it, you see nothing.
2024-02-15 19:35:18 | INFO | tasks.alfworld | Step 25 - Progress Rate: 0.25

2024-02-15 19:35:18 | GUESS_ACTION | tasks.alfworld | Step 26 - Action: put vase 2 in/on cabinet 6
2024-02-15 19:35:18 | INFO | tasks.alfworld | Step 26 - Observation: You put the vase 2 in/on the cabinet 6.
2024-02-15 19:35:18 | INFO | tasks.alfworld | Step 26 - Progress Rate: 0.25

2024-02-15 19:35:21 | INFO | tasks.alfworld | Step 27 - Action: go to countertop 2
2024-02-15 19:35:21 | INFO | tasks.alfworld | Step 27 - Observation: On the countertop 2, you see a bread 1, a cellphone 1, a creditcard 2, a creditcard 1, a lettuce 1, a mug 1, a plate 3, a spatula 1, and a tomato 1.
2024-02-15 19:35:21 | INFO | tasks.alfworld | Step 27 - Progress Rate: 0.25

2024-02-15 19:35:21 | GUESS_ACTION | tasks.alfworld | Step 28 - Action: take plate 3 from countertop 2
2024-02-15 19:35:21 | INFO | tasks.alfworld | Step 28 - Observation: You pick up the plate 3 from the countertop 2.
2024-02-15 19:35:21 | INFO | tasks.alfworld | Step 28 - Progress Rate: 0.5

2024-02-15 19:35:22 | INFO | tasks.alfworld | Step 29 - Action: go to countertop 1
2024-02-15 19:35:22 | INFO | tasks.alfworld | Step 29 - Observation: On the countertop 1, you see a dishsponge 1, a egg 2, and a glassbottle 2.
2024-02-15 19:35:22 | INFO | tasks.alfworld | Step 29 - Progress Rate: 0.5

2024-02-15 19:35:22 | INFO | tasks.alfworld | use guess percentage: 0.2413793103448276
2024-02-15 19:35:22 | INFO | tasks.alfworld | guess good: 0.14285714285714285
2024-02-15 19:35:22 | FINISH | tasks.alfworld | Example 7 | Success: False , Progress Rate: 0.5 , Steps: 29

2024-02-15 19:35:23 | GOAL | tasks.alfworld | Example 8 | Goal: put a hot mug in coffeemachine.
2024-02-15 19:35:23 | INFO | tasks.alfworld | Step 00 - Message: You are in the middle of a room. Looking quickly around you, you see a cabinet 6, a cabinet 5, a cabinet 4, a cabinet 3, a cabinet 2, a cabinet 1, a coffeemachine 1, a countertop 3, a countertop 2, a countertop 1, a drawer 3, a drawer 2, a drawer 1, a fridge 1, a garbagecan 1, a microwave 1, a shelf 3, a shelf 2, a shelf 1, a sinkbasin 1, a stoveburner 4, a stoveburner 3, a stoveburner 2, a stoveburner 1, and a toaster 1.
2024-02-15 19:35:25 | INFO | tasks.alfworld | Step 00 - Action: go to countertop 1
2024-02-15 19:35:25 | INFO | tasks.alfworld | Step 00 - Observation: On the countertop 1, you see a pan 1, and a spoon 1.
2024-02-15 19:35:25 | INFO | tasks.alfworld | Step 00 - Progress Rate: 0.0

2024-02-15 19:35:27 | INFO | tasks.alfworld | Step 01 - Action: examine coffeemachine 1
2024-02-15 19:35:27 | INFO | tasks.alfworld | Step 01 - Observation: On the coffeemachine 1, you see nothing.
2024-02-15 19:35:27 | INFO | tasks.alfworld | Step 01 - Progress Rate: 0.0

2024-02-15 19:35:28 | INFO | tasks.alfworld | Step 02 - Action: go to cabinet 1
2024-02-15 19:35:29 | INFO | tasks.alfworld | Step 02 - Observation: On the cabinet 1, you see a soapbottle 1.
2024-02-15 19:35:29 | INFO | tasks.alfworld | Step 02 - Progress Rate: 0.0

2024-02-15 19:35:31 | INFO | tasks.alfworld | Step 03 - Action: take soapbottle 1 from cabinet 1
2024-02-15 19:35:31 | INFO | tasks.alfworld | Step 03 - Observation: You pick up the soapbottle 1 from the cabinet 1.
2024-02-15 19:35:31 | INFO | tasks.alfworld | Step 03 - Progress Rate: 0.0

2024-02-15 19:35:33 | INFO | tasks.alfworld | Step 04 - Action: go to countertop 1
2024-02-15 19:35:33 | INFO | tasks.alfworld | Step 04 - Observation: On the countertop 1, you see a pan 1, and a spoon 1.
2024-02-15 19:35:33 | INFO | tasks.alfworld | Step 04 - Progress Rate: 0.0

2024-02-15 19:35:33 | GUESS_ACTION | tasks.alfworld | Step 05 - Action: examine coffeemachine 1
2024-02-15 19:35:33 | INFO | tasks.alfworld | Step 05 - Observation: On the coffeemachine 1, you see nothing.
2024-02-15 19:35:33 | INFO | tasks.alfworld | Step 05 - Progress Rate: 0.0

2024-02-15 19:35:35 | INFO | tasks.alfworld | Step 06 - Action: go to cabinet 2
2024-02-15 19:35:35 | INFO | tasks.alfworld | Step 06 - Observation: The cabinet 2 is closed.
2024-02-15 19:35:35 | INFO | tasks.alfworld | Step 06 - Progress Rate: 0.0

2024-02-15 19:35:35 | GUESS_ACTION | tasks.alfworld | Step 07 - Action: take mug 1 from cabinet 2
2024-02-15 19:35:35 | INFO | tasks.alfworld | Step 07 - Observation: Nothing happens.
2024-02-15 19:35:35 | INFO | tasks.alfworld | Step 07 - Progress Rate: 0.0

2024-02-15 19:35:37 | INFO | tasks.alfworld | Step 08 - Action: go to cabinet 3
2024-02-15 19:35:37 | INFO | tasks.alfworld | Step 08 - Observation: On the cabinet 3, you see nothing.
2024-02-15 19:35:37 | INFO | tasks.alfworld | Step 08 - Progress Rate: 0.0

2024-02-15 19:35:39 | INFO | tasks.alfworld | Step 09 - Action: open cabinet 3
2024-02-15 19:35:39 | INFO | tasks.alfworld | Step 09 - Observation: Nothing happens.
2024-02-15 19:35:39 | INFO | tasks.alfworld | Step 09 - Progress Rate: 0.0

2024-02-15 19:35:41 | INFO | tasks.alfworld | Step 10 - Action: go to cabinet 4
2024-02-15 19:35:41 | INFO | tasks.alfworld | Step 10 - Observation: On the cabinet 4, you see a peppershaker 1.
2024-02-15 19:35:41 | INFO | tasks.alfworld | Step 10 - Progress Rate: 0.0

2024-02-15 19:35:41 | GUESS_ACTION | tasks.alfworld | Step 11 - Action: take coffee 1 from cabinet 4
2024-02-15 19:35:41 | INFO | tasks.alfworld | Step 11 - Observation: Nothing happens.
2024-02-15 19:35:41 | INFO | tasks.alfworld | Step 11 - Progress Rate: 0.0

2024-02-15 19:35:43 | INFO | tasks.alfworld | Step 12 - Action: go to cabinet 5
2024-02-15 19:35:43 | INFO | tasks.alfworld | Step 12 - Observation: The cabinet 5 is closed.
2024-02-15 19:35:43 | INFO | tasks.alfworld | Step 12 - Progress Rate: 0.0

2024-02-15 19:35:46 | INFO | tasks.alfworld | Step 13 - Action: open cabinet 5
2024-02-15 19:35:46 | INFO | tasks.alfworld | Step 13 - Observation: You open the cabinet 5. The cabinet 5 is open. In it, you see nothing.
2024-02-15 19:35:46 | INFO | tasks.alfworld | Step 13 - Progress Rate: 0.0

2024-02-15 19:35:48 | INFO | tasks.alfworld | Step 14 - Action: go to cabinet 6
2024-02-15 19:35:48 | INFO | tasks.alfworld | Step 14 - Observation: The cabinet 6 is closed.
2024-02-15 19:35:48 | INFO | tasks.alfworld | Step 14 - Progress Rate: 0.0

2024-02-15 19:35:48 | GUESS_ACTION | tasks.alfworld | Step 15 - Action: take coffee 1 from cabinet 6
2024-02-15 19:35:48 | INFO | tasks.alfworld | Step 15 - Observation: Nothing happens.
2024-02-15 19:35:48 | INFO | tasks.alfworld | Step 15 - Progress Rate: 0.0

2024-02-15 19:35:49 | INFO | tasks.alfworld | Step 16 - Action: go to countertop 2
2024-02-15 19:35:49 | INFO | tasks.alfworld | Step 16 - Observation: On the countertop 2, you see a apple 1, a cellphone 2, a cellphone 1, a knife 1, a lettuce 2, a lettuce 1, a peppershaker 3, and a plate 2.
2024-02-15 19:35:49 | INFO | tasks.alfworld | Step 16 - Progress Rate: 0.0

2024-02-15 19:35:51 | INFO | tasks.alfworld | Step 17 - Action: examine coffeemachine 1
2024-02-15 19:35:51 | INFO | tasks.alfworld | Step 17 - Observation: Nothing happens.
2024-02-15 19:35:51 | INFO | tasks.alfworld | Step 17 - Progress Rate: 0.0

2024-02-15 19:35:51 | GUESS_ACTION | tasks.alfworld | Step 18 - Action: go to cabinet 2
2024-02-15 19:35:51 | INFO | tasks.alfworld | Step 18 - Observation: The cabinet 2 is closed.
2024-02-15 19:35:51 | INFO | tasks.alfworld | Step 18 - Progress Rate: 0.0

2024-02-15 19:35:53 | INFO | tasks.alfworld | Step 19 - Action: open cabinet 2
2024-02-15 19:35:53 | INFO | tasks.alfworld | Step 19 - Observation: You open the cabinet 2. The cabinet 2 is open. In it, you see a dishsponge 1, and a vase 1.
2024-02-15 19:35:53 | INFO | tasks.alfworld | Step 19 - Progress Rate: 0.0

2024-02-15 19:35:55 | INFO | tasks.alfworld | Step 20 - Action: go to cabinet 3
2024-02-15 19:35:55 | INFO | tasks.alfworld | Step 20 - Observation: On the cabinet 3, you see nothing.
2024-02-15 19:35:55 | INFO | tasks.alfworld | Step 20 - Progress Rate: 0.0

2024-02-15 19:35:58 | INFO | tasks.alfworld | Step 21 - Action: go to cabinet 4
2024-02-15 19:35:58 | INFO | tasks.alfworld | Step 21 - Observation: On the cabinet 4, you see a peppershaker 1.
2024-02-15 19:35:58 | INFO | tasks.alfworld | Step 21 - Progress Rate: 0.0

2024-02-15 19:35:58 | GUESS_ACTION | tasks.alfworld | Step 22 - Action: go to cabinet 5
2024-02-15 19:35:58 | INFO | tasks.alfworld | Step 22 - Observation: The cabinet 5 is open. In it, you see nothing.
2024-02-15 19:35:58 | INFO | tasks.alfworld | Step 22 - Progress Rate: 0.0

2024-02-15 19:36:00 | INFO | tasks.alfworld | Step 23 - Action: go to cabinet 6
2024-02-15 19:36:00 | INFO | tasks.alfworld | Step 23 - Observation: The cabinet 6 is closed.
2024-02-15 19:36:00 | INFO | tasks.alfworld | Step 23 - Progress Rate: 0.0

2024-02-15 19:36:00 | GUESS_ACTION | tasks.alfworld | Step 24 - Action: open cabinet 6
2024-02-15 19:36:00 | INFO | tasks.alfworld | Step 24 - Observation: You open the cabinet 6. The cabinet 6 is open. In it, you see nothing.
2024-02-15 19:36:00 | INFO | tasks.alfworld | Step 24 - Progress Rate: 0.0

2024-02-15 19:36:02 | INFO | tasks.alfworld | Step 25 - Action: go to countertop 1
2024-02-15 19:36:02 | INFO | tasks.alfworld | Step 25 - Observation: On the countertop 1, you see a pan 1, and a spoon 1.
2024-02-15 19:36:02 | INFO | tasks.alfworld | Step 25 - Progress Rate: 0.0

2024-02-15 19:36:02 | GUESS_ACTION | tasks.alfworld | Step 26 - Action: examine coffeemachine 1
2024-02-15 19:36:02 | INFO | tasks.alfworld | Step 26 - Observation: On the coffeemachine 1, you see nothing.
2024-02-15 19:36:02 | INFO | tasks.alfworld | Step 26 - Progress Rate: 0.0

2024-02-15 19:36:04 | INFO | tasks.alfworld | Step 27 - Action: go to cabinet 1
2024-02-15 19:36:04 | INFO | tasks.alfworld | Step 27 - Observation: On the cabinet 1, you see nothing.
2024-02-15 19:36:04 | INFO | tasks.alfworld | Step 27 - Progress Rate: 0.0

2024-02-15 19:36:04 | GUESS_ACTION | tasks.alfworld | Step 28 - Action: take soapbottle 1 from cabinet 1
2024-02-15 19:36:04 | INFO | tasks.alfworld | Step 28 - Observation: Nothing happens.
2024-02-15 19:36:04 | INFO | tasks.alfworld | Step 28 - Progress Rate: 0.0

2024-02-15 19:36:06 | INFO | tasks.alfworld | Step 29 - Action: go to countertop 2
2024-02-15 19:36:06 | INFO | tasks.alfworld | Step 29 - Observation: On the countertop 2, you see a apple 1, a cellphone 2, a cellphone 1, a knife 1, a lettuce 2, a lettuce 1, a peppershaker 3, and a plate 2.
2024-02-15 19:36:06 | INFO | tasks.alfworld | Step 29 - Progress Rate: 0.0

2024-02-15 19:36:06 | INFO | tasks.alfworld | use guess percentage: 0.3103448275862069
2024-02-15 19:36:06 | INFO | tasks.alfworld | guess good: 0.0
2024-02-15 19:36:06 | FINISH | tasks.alfworld | Example 8 | Success: False , Progress Rate: 0.0 , Steps: 29

2024-02-15 19:36:08 | GOAL | tasks.alfworld | Example 9 | Goal: put some saltshaker on drawer.
2024-02-15 19:36:08 | INFO | tasks.alfworld | Step 00 - Message: You are in the middle of a room. Looking quickly around you, you see a cabinet 6, a cabinet 5, a cabinet 4, a cabinet 3, a cabinet 2, a cabinet 1, a coffeemachine 1, a countertop 3, a countertop 2, a countertop 1, a drawer 3, a drawer 2, a drawer 1, a fridge 1, a garbagecan 1, a microwave 1, a shelf 3, a shelf 2, a shelf 1, a sinkbasin 1, a stoveburner 4, a stoveburner 3, a stoveburner 2, a stoveburner 1, and a toaster 1.
2024-02-15 19:36:10 | INFO | tasks.alfworld | Step 00 - Action: go to cabinet 1
2024-02-15 19:36:10 | INFO | tasks.alfworld | Step 00 - Observation: On the cabinet 1, you see nothing.
2024-02-15 19:36:10 | INFO | tasks.alfworld | Step 00 - Progress Rate: 0.0

2024-02-15 19:36:11 | INFO | tasks.alfworld | Step 01 - Action: go to cabinet 2
2024-02-15 19:36:11 | INFO | tasks.alfworld | Step 01 - Observation: The cabinet 2 is closed.
2024-02-15 19:36:11 | INFO | tasks.alfworld | Step 01 - Progress Rate: 0.0

2024-02-15 19:36:13 | INFO | tasks.alfworld | Step 02 - Action: open cabinet 2
2024-02-15 19:36:13 | INFO | tasks.alfworld | Step 02 - Observation: You open the cabinet 2. The cabinet 2 is open. In it, you see a dishsponge 1, and a plate 1.
2024-02-15 19:36:13 | INFO | tasks.alfworld | Step 02 - Progress Rate: 0.0

2024-02-15 19:36:14 | INFO | tasks.alfworld | Step 03 - Action: go to cabinet 3
2024-02-15 19:36:14 | INFO | tasks.alfworld | Step 03 - Observation: On the cabinet 3, you see a plate 2.
2024-02-15 19:36:14 | INFO | tasks.alfworld | Step 03 - Progress Rate: 0.0

2024-02-15 19:36:15 | INFO | tasks.alfworld | Step 04 - Action: take plate 2 from cabinet 3
2024-02-15 19:36:16 | INFO | tasks.alfworld | Step 04 - Observation: You pick up the plate 2 from the cabinet 3.
2024-02-15 19:36:16 | INFO | tasks.alfworld | Step 04 - Progress Rate: 0.0

2024-02-15 19:36:18 | INFO | tasks.alfworld | Step 05 - Action: go to drawer 1
2024-02-15 19:36:18 | INFO | tasks.alfworld | Step 05 - Observation: The drawer 1 is closed.
2024-02-15 19:36:18 | INFO | tasks.alfworld | Step 05 - Progress Rate: 0.0

2024-02-15 19:36:18 | GUESS_ACTION | tasks.alfworld | Step 06 - Action: put plate 2 in/on drawer 1
2024-02-15 19:36:18 | INFO | tasks.alfworld | Step 06 - Observation: Nothing happens.
2024-02-15 19:36:18 | INFO | tasks.alfworld | Step 06 - Progress Rate: 0.0

2024-02-15 19:36:21 | INFO | tasks.alfworld | Step 07 - Action: open drawer 1
2024-02-15 19:36:21 | INFO | tasks.alfworld | Step 07 - Observation: You open the drawer 1. The drawer 1 is open. In it, you see a fork 1.
2024-02-15 19:36:21 | INFO | tasks.alfworld | Step 07 - Progress Rate: 0.0

2024-02-15 19:36:21 | GUESS_ACTION | tasks.alfworld | Step 08 - Action: take fork 1 from drawer 1
2024-02-15 19:36:21 | INFO | tasks.alfworld | Step 08 - Observation: Nothing happens.
2024-02-15 19:36:21 | INFO | tasks.alfworld | Step 08 - Progress Rate: 0.0

2024-02-15 19:36:23 | INFO | tasks.alfworld | Step 09 - Action: inventory
2024-02-15 19:36:23 | INFO | tasks.alfworld | Step 09 - Observation: You are carrying: a plate 2.
2024-02-15 19:36:23 | INFO | tasks.alfworld | Step 09 - Progress Rate: 0.0

2024-02-15 19:36:23 | GUESS_ACTION | tasks.alfworld | Step 10 - Action: examine drawer 1
2024-02-15 19:36:23 | INFO | tasks.alfworld | Step 10 - Observation: The drawer 1 is open. In it, you see a fork 1.
2024-02-15 19:36:23 | INFO | tasks.alfworld | Step 10 - Progress Rate: 0.0

2024-02-15 19:36:25 | INFO | tasks.alfworld | Step 11 - Action: put plate 2 in/on drawer 1
2024-02-15 19:36:25 | INFO | tasks.alfworld | Step 11 - Observation: Nothing happens.
2024-02-15 19:36:25 | INFO | tasks.alfworld | Step 11 - Progress Rate: 0.0

2024-02-15 19:36:25 | GUESS_ACTION | tasks.alfworld | Step 12 - Action: inventory
2024-02-15 19:36:25 | INFO | tasks.alfworld | Step 12 - Observation: You are carrying: a plate 2.
2024-02-15 19:36:25 | INFO | tasks.alfworld | Step 12 - Progress Rate: 0.0

2024-02-15 19:36:26 | INFO | tasks.alfworld | Step 13 - Action: go to drawer 2
2024-02-15 19:36:26 | INFO | tasks.alfworld | Step 13 - Observation: The drawer 2 is closed.
2024-02-15 19:36:26 | INFO | tasks.alfworld | Step 13 - Progress Rate: 0.0

2024-02-15 19:36:26 | GUESS_ACTION | tasks.alfworld | Step 14 - Action: open drawer 2
2024-02-15 19:36:26 | INFO | tasks.alfworld | Step 14 - Observation: You open the drawer 2. The drawer 2 is open. In it, you see a dishsponge 2, and a peppershaker 3.
2024-02-15 19:36:26 | INFO | tasks.alfworld | Step 14 - Progress Rate: 0.0

2024-02-15 19:36:27 | INFO | tasks.alfworld | Step 15 - Action: take peppershaker 3 from drawer 2
2024-02-15 19:36:28 | INFO | tasks.alfworld | Step 15 - Observation: Nothing happens.
2024-02-15 19:36:28 | INFO | tasks.alfworld | Step 15 - Progress Rate: 0.0

2024-02-15 19:36:28 | INFO | tasks.alfworld | Step 16 - Action: examine drawer 2
2024-02-15 19:36:29 | INFO | tasks.alfworld | Step 16 - Observation: The drawer 2 is open. In it, you see a dishsponge 2, and a peppershaker 3.
2024-02-15 19:36:29 | INFO | tasks.alfworld | Step 16 - Progress Rate: 0.0

2024-02-15 19:36:30 | INFO | tasks.alfworld | Step 17 - Action: go to drawer 3
2024-02-15 19:36:31 | INFO | tasks.alfworld | Step 17 - Observation: The drawer 3 is closed.
2024-02-15 19:36:31 | INFO | tasks.alfworld | Step 17 - Progress Rate: 0.0

2024-02-15 19:36:32 | INFO | tasks.alfworld | Step 18 - Action: open drawer 3
2024-02-15 19:36:32 | INFO | tasks.alfworld | Step 18 - Observation: You open the drawer 3. The drawer 3 is open. In it, you see a creditcard 2, and a spoon 2.
2024-02-15 19:36:32 | INFO | tasks.alfworld | Step 18 - Progress Rate: 0.0

2024-02-15 19:36:32 | GUESS_ACTION | tasks.alfworld | Step 19 - Action: take saltshaker 1 from drawer 3
2024-02-15 19:36:32 | INFO | tasks.alfworld | Step 19 - Observation: Nothing happens.
2024-02-15 19:36:32 | INFO | tasks.alfworld | Step 19 - Progress Rate: 0.0

2024-02-15 19:36:34 | INFO | tasks.alfworld | Step 20 - Action: examine drawer 3
2024-02-15 19:36:34 | INFO | tasks.alfworld | Step 20 - Observation: The drawer 3 is open. In it, you see a creditcard 2, and a spoon 2.
2024-02-15 19:36:34 | INFO | tasks.alfworld | Step 20 - Progress Rate: 0.0

2024-02-15 19:36:35 | INFO | tasks.alfworld | Step 21 - Action: go to cabinet 4
2024-02-15 19:36:35 | INFO | tasks.alfworld | Step 21 - Observation: On the cabinet 4, you see a bowl 1, a cup 1, and a peppershaker 1.
2024-02-15 19:36:35 | INFO | tasks.alfworld | Step 21 - Progress Rate: 0.0

2024-02-15 19:36:35 | GUESS_ACTION | tasks.alfworld | Step 22 - Action: take saltshaker 1 from cabinet 4
2024-02-15 19:36:35 | INFO | tasks.alfworld | Step 22 - Observation: Nothing happens.
2024-02-15 19:36:35 | INFO | tasks.alfworld | Step 22 - Progress Rate: 0.0

2024-02-15 19:36:36 | INFO | tasks.alfworld | Step 23 - Action: examine cabinet 4
2024-02-15 19:36:36 | INFO | tasks.alfworld | Step 23 - Observation: On the cabinet 4, you see a bowl 1, a cup 1, and a peppershaker 1.
2024-02-15 19:36:36 | INFO | tasks.alfworld | Step 23 - Progress Rate: 0.0

2024-02-15 19:36:38 | INFO | tasks.alfworld | Step 24 - Action: go to cabinet 5
2024-02-15 19:36:38 | INFO | tasks.alfworld | Step 24 - Observation: The cabinet 5 is closed.
2024-02-15 19:36:38 | INFO | tasks.alfworld | Step 24 - Progress Rate: 0.0

2024-02-15 19:36:38 | GUESS_ACTION | tasks.alfworld | Step 25 - Action: open cabinet 5
2024-02-15 19:36:38 | INFO | tasks.alfworld | Step 25 - Observation: You open the cabinet 5. The cabinet 5 is open. In it, you see nothing.
2024-02-15 19:36:38 | INFO | tasks.alfworld | Step 25 - Progress Rate: 0.0

2024-02-15 19:36:40 | INFO | tasks.alfworld | Step 26 - Action: go to cabinet 6
2024-02-15 19:36:40 | INFO | tasks.alfworld | Step 26 - Observation: The cabinet 6 is closed.
2024-02-15 19:36:40 | INFO | tasks.alfworld | Step 26 - Progress Rate: 0.0

2024-02-15 19:36:42 | INFO | tasks.alfworld | Step 27 - Action: open cabinet 6
2024-02-15 19:36:42 | INFO | tasks.alfworld | Step 27 - Observation: You open the cabinet 6. The cabinet 6 is open. In it, you see a cup 3.
2024-02-15 19:36:42 | INFO | tasks.alfworld | Step 27 - Progress Rate: 0.0

2024-02-15 19:36:42 | GUESS_ACTION | tasks.alfworld | Step 28 - Action: take saltshaker 1 from cabinet 6
2024-02-15 19:36:42 | INFO | tasks.alfworld | Step 28 - Observation: Nothing happens.
2024-02-15 19:36:42 | INFO | tasks.alfworld | Step 28 - Progress Rate: 0.0

2024-02-15 19:36:44 | INFO | tasks.alfworld | Step 29 - Action: examine cabinet 6
2024-02-15 19:36:44 | INFO | tasks.alfworld | Step 29 - Observation: The cabinet 6 is open. In it, you see a cup 3.
2024-02-15 19:36:44 | INFO | tasks.alfworld | Step 29 - Progress Rate: 0.0

2024-02-15 19:36:44 | INFO | tasks.alfworld | use guess percentage: 0.3103448275862069
2024-02-15 19:36:44 | INFO | tasks.alfworld | guess good: 0.0
2024-02-15 19:36:44 | FINISH | tasks.alfworld | Example 9 | Success: False , Progress Rate: 0.0 , Steps: 29

2024-02-15 19:36:45 | GOAL | tasks.alfworld | Example 10 | Goal: clean some bowl and put it in cabinet.
2024-02-15 19:36:45 | INFO | tasks.alfworld | Step 00 - Message: You are in the middle of a room. Looking quickly around you, you see a cabinet 6, a cabinet 5, a cabinet 4, a cabinet 3, a cabinet 2, a cabinet 1, a coffeemachine 1, a countertop 3, a countertop 2, a countertop 1, a drawer 3, a drawer 2, a drawer 1, a fridge 1, a garbagecan 1, a microwave 1, a shelf 3, a shelf 2, a shelf 1, a sinkbasin 1, a stoveburner 4, a stoveburner 3, a stoveburner 2, a stoveburner 1, and a toaster 1.
2024-02-15 19:36:47 | INFO | tasks.alfworld | Step 00 - Action: go to countertop 1
2024-02-15 19:36:47 | INFO | tasks.alfworld | Step 00 - Observation: On the countertop 1, you see a cellphone 2, and a cellphone 1.
2024-02-15 19:36:47 | INFO | tasks.alfworld | Step 00 - Progress Rate: 0.0

2024-02-15 19:36:50 | INFO | tasks.alfworld | Step 01 - Action: take cellphone 2 from countertop 1
2024-02-15 19:36:50 | INFO | tasks.alfworld | Step 01 - Observation: You pick up the cellphone 2 from the countertop 1.
2024-02-15 19:36:50 | INFO | tasks.alfworld | Step 01 - Progress Rate: 0.0

2024-02-15 19:36:52 | INFO | tasks.alfworld | Step 02 - Action: go to sinkbasin 1
2024-02-15 19:36:52 | INFO | tasks.alfworld | Step 02 - Observation: On the sinkbasin 1, you see nothing.
2024-02-15 19:36:52 | INFO | tasks.alfworld | Step 02 - Progress Rate: 0.0

2024-02-15 19:36:52 | GUESS_ACTION | tasks.alfworld | Step 03 - Action: clean cellphone 2 with sinkbasin 1
2024-02-15 19:36:52 | INFO | tasks.alfworld | Step 03 - Observation: Nothing happens.
2024-02-15 19:36:52 | INFO | tasks.alfworld | Step 03 - Progress Rate: 0.0

2024-02-15 19:36:54 | INFO | tasks.alfworld | Step 04 - Action: inventory
2024-02-15 19:36:54 | INFO | tasks.alfworld | Step 04 - Observation: You are carrying: a cellphone 2.
